# Quotidian Equation of State for CO.  Listed are temperature (T), density (den), pressure (P), specific internal energy (u), and specific entropy (s).
# log T (K)		log den (g/cc)	       log P (Pa)  		      log u (erg/g)                log s (erg/g/K)
1.06465			-2.30			 4.15730			10.11563			7.08177
1.06465			-2.20			 4.35379			10.11574			7.06958
1.06465			-2.10			 4.57193			10.11593			7.05704
1.06465			-2.00			 4.80925			10.11622			7.04407
1.06465			-1.90			 5.06185			10.11668			7.03062
1.06465			-1.80			 5.32548			10.11740			7.01661
1.06465			-1.70			 5.59616			10.11851			7.00190
1.06465			-1.60			 5.87045			10.12022			6.98633
1.06465			-1.50			 6.14534			10.12283			6.96965
1.06465			-1.40			 6.41806			10.12676			6.95152
1.06465			-1.30			 6.68583			10.13256			6.93141
1.06465			-1.20			 6.94578			10.14095			6.90860
1.06465			-1.10			 7.19491			10.15270			6.88196
1.06465			-1.00			 7.43004			10.16853			6.84984
1.06465			-0.90			 7.64773			10.18887			6.80964
1.06465			-0.80			 7.84405			10.21359			6.75715
1.06465			-0.70			 7.99071			10.24170			6.67971
1.06465			-0.60			 7.99071			10.26603			6.55771
1.06465			-0.50			 7.99071			10.28442			6.42832
1.06465			-0.40			 7.99071			10.29850			6.28825
1.06465			-0.30			 7.99071			10.30937			6.13190
1.06465			-0.20			 7.99071			10.31781			5.94866
1.06465			-0.10			 7.99071			10.32440			5.71439
1.06465			0.00			 7.99071			10.32957			5.34988
1.06465			0.10			 8.25060			10.33294			4.12858
1.06465			0.20			 9.33277			10.36235			3.94748
1.06465			0.30			 9.90369			10.46041			3.83167
1.06465			0.40			 10.35107			10.63593			3.74763
1.06465			0.50			 10.73560			10.86075			3.67754
1.06465			0.60			 11.08026			11.10070			3.61334
1.06465			0.70			 11.39668			11.33587			3.55157
1.06465			0.80			 11.69173			11.55846			3.49070
1.06465			0.90			 11.96991			11.76663			3.43006
1.06465			1.00			 12.23437			11.96089			3.36933
1.06465			1.10			 12.48741			12.14250			3.30834
1.06465			1.20			 12.73083			12.31285			3.24704
1.06465			1.30			 12.96602			12.47327			3.18540
1.06465			1.40			 13.19410			12.62493			3.12341
1.06465			1.50			 13.41601			12.76883			3.06112
1.06465			1.60			 13.63250			12.90585			2.99844
1.06465			1.70			 13.84424			13.03676			2.93544
1.06465			1.80			 14.05176			13.16219			2.87218
1.06465			1.90			 14.25554			13.28271			2.80861
1.06465			2.00			 14.45597			13.39882			2.74475
1.16465			-12.60			 -6.26336			10.11731			7.67980
1.16465			-12.50			 -6.16360			10.11714			7.67652
1.16465			-12.40			 -6.06383			10.11698			7.67323
1.16465			-12.30			 -5.96407			10.11685			7.66991
1.16465			-12.20			 -5.86431			10.11674			7.66656
1.16465			-12.10			 -5.76455			10.11664			7.66320
1.16465			-12.00			 -5.66479			10.11656			7.65981
1.16465			-11.90			 -5.56503			10.11648			7.65640
1.16465			-11.80			 -5.46527			10.11642			7.65297
1.16465			-11.70			 -5.36552			10.11636			7.64951
1.16465			-11.60			 -5.26576			10.11631			7.64602
1.16465			-11.50			 -5.16601			10.11627			7.64251
1.16465			-11.40			 -5.06626			10.11623			7.63898
1.16465			-11.30			 -4.96651			10.11620			7.63542
1.16465			-11.20			 -4.86676			10.11617			7.63183
1.16465			-11.10			 -4.76702			10.11614			7.62822
1.16465			-11.00			 -4.66727			10.11612			7.62458
1.16465			-10.90			 -4.56753			10.11610			7.62091
1.16465			-10.80			 -4.46779			10.11608			7.61722
1.16465			-10.70			 -4.36805			10.11606			7.61350
1.16465			-10.60			 -4.26831			10.11605			7.60975
1.16465			-10.50			 -4.16857			10.11603			7.60597
1.16465			-10.40			 -4.06884			10.11602			7.60216
1.16465			-10.30			 -3.96911			10.11601			7.59832
1.16465			-10.20			 -3.86938			10.11599			7.59445
1.16465			-10.10			 -3.76965			10.11598			7.59055
1.16465			-10.00			 -3.66993			10.11597			7.58662
1.16465			-9.90			 -3.57020			10.11596			7.58266
1.16465			-9.80			 -3.47048			10.11595			7.57866
