logT	 logRho		logP		u	s
 -5.10   -10.80    -2.038649770125048E+01     2.807350864322385E-05     1.589884588573139E-03
 -5.10   -10.70    -2.038649770125048E+01     2.805839516330059E-05     1.364091566773975E-03
 -5.10   -10.60    -2.038649770125048E+01     2.804639009947260E-05     1.184737794355188E-03
 -5.10   -10.50    -2.038649770125048E+01     2.803685413831436E-05     1.042272028918632E-03
 -5.10   -10.40    -2.038649770125048E+01     2.802927945512114E-05     9.291074489507690E-04
 -5.10   -10.30    -2.038649770125048E+01     2.802326267039167E-05     8.392176279115814E-04
 -5.10   -10.20    -2.038649770125048E+01     2.801848336839879E-05     7.678156050458409E-04
 -5.10   -10.10    -2.038649770125048E+01     2.801468703388358E-05     7.110989622671553E-04
 -5.10   -10.00    -2.038649770125048E+01     2.801167149818969E-05     6.660473315292744E-04
 -5.10    -9.90    -2.038649770125048E+01     2.800927617304521E-05     6.302615492138034E-04
 -5.10    -9.80    -2.038649770125048E+01     2.800737349865160E-05     6.018358919189277E-04
 -5.10    -9.70    -2.038649770125048E+01     2.800586215065928E-05     5.792565897390113E-04
 -5.10    -9.60    -2.038649770125048E+01     2.800466164427648E-05     5.613212124971327E-04
 -5.10    -9.50    -2.038649770125048E+01     2.800370804816066E-05     5.470746359534771E-04
 -5.10    -9.40    -2.038649770125048E+01     2.800295057984133E-05     5.357581779566907E-04
 -5.10    -9.30    -2.038649770125048E+01     2.800234890136839E-05     5.267691958527720E-04
 -5.10    -9.20    -2.038649770125048E+01     2.800187097116910E-05     5.196289935661979E-04
 -5.10    -9.10    -2.038649770125048E+01     2.800149133771758E-05     5.139573292883294E-04
 -5.10    -9.00    -2.038649770125048E+01     2.800118978414819E-05     5.094521662145413E-04
 -5.10    -8.90    -2.038649770125048E+01     2.800095025163374E-05     5.058735879829942E-04
 -5.10    -8.80    -2.038649770125048E+01     2.800075998419438E-05     5.030310222535066E-04
 -5.10    -8.70    -2.038649770125048E+01     2.800060884939515E-05     5.007730920355150E-04
 -5.10    -8.60    -2.038649770125048E+01     2.800048879875687E-05     4.989795543113271E-04
 -5.10    -8.50    -2.038649770125048E+01     2.800039343914528E-05     4.975548966569616E-04
 -5.10    -8.40    -2.038649770125048E+01     2.800031769231335E-05     4.964232508572829E-04
 -5.10    -8.30    -2.038649770125048E+01     2.800025752446606E-05     4.955243526468911E-04
 -5.10    -8.20    -2.038649770125048E+01     2.800020973144613E-05     4.948103324182336E-04
 -5.10    -8.10    -2.038649770125048E+01     2.800017176810098E-05     4.942431659904468E-04
 -5.10    -8.00    -2.038649770125048E+01     2.800014161274404E-05     4.937926496830679E-04
 -5.10    -7.90    -2.038649770125048E+01     2.800011765949259E-05     4.934347918599133E-04
 -5.10    -7.80    -2.038649770125048E+01     2.800009863274866E-05     4.931505352869645E-04
 -5.10    -7.70    -2.038649770125048E+01     2.800008351926873E-05     4.929247422651654E-04
 -5.10    -7.60    -2.038649770125048E+01     2.800007151420491E-05     4.927453884927466E-04
 -5.10    -7.50    -2.038649770125048E+01     2.800006197824375E-05     4.926029227273100E-04
 -5.10    -7.40    -2.038649770125048E+01     2.800005440356055E-05     4.924897581473421E-04
 -5.10    -7.30    -2.038649770125048E+01     2.800004838677582E-05     4.923998683263029E-04
 -5.10    -7.20    -2.038649770125048E+01     2.800004360747383E-05     4.923284663034373E-04
 -5.10    -7.10    -2.038649770125048E+01     2.800003981113932E-05     4.922717496606585E-04
 -5.10    -7.00    -2.038649770125048E+01     2.800003679560362E-05     4.922266980299207E-04
 -5.10    -6.90    -2.038649770125048E+01     2.800003440027848E-05     4.921909122476051E-04
 -5.10    -6.80    -2.038649770125048E+01     2.800003249760408E-05     4.921624865903103E-04
 -5.10    -6.70    -2.038649770125048E+01     2.800003098625609E-05     4.921399072881304E-04
 -5.10    -6.60    -2.038649770125048E+01     2.800002978574971E-05     4.921219719108885E-04
 -5.10    -6.50    -2.038649770125048E+01     2.800002883215359E-05     4.921077253343449E-04
 -5.10    -6.40    -2.038649770125048E+01     2.800002807468527E-05     4.920964088763481E-04
 -5.10    -6.30    -2.038649770125048E+01     2.800002747300680E-05     4.920874198942442E-04
 -5.10    -6.20    -2.038649770125048E+01     2.800002699507660E-05     4.920802796919575E-04
 -5.10    -6.10    -2.038649770125048E+01     2.800002661544315E-05     4.920746080276798E-04
 -5.10    -6.00    -2.038649770125048E+01     2.800002631388958E-05     4.920701028646059E-04
 -5.10    -5.90    -2.038649770125048E+01     2.800002607435707E-05     4.920665242863744E-04
 -5.10    -5.80    -2.038649770125048E+01     2.800002588408963E-05     4.920636817206448E-04
 -5.10    -5.70    -2.038649770125048E+01     2.800002573295483E-05     4.920614237904269E-04
 -5.10    -5.60    -2.038649770125048E+01     2.800002561290419E-05     4.920596302527027E-04
 -5.10    -5.50    -2.038649770125048E+01     2.800002551754458E-05     4.920582055950483E-04
 -5.10    -5.40    -2.038649770125048E+01     2.800002544179775E-05     4.920570739492487E-04
 -5.10    -5.30    -2.038649770125048E+01     2.800002538162990E-05     4.920561750510383E-04
 -5.10    -5.20    -2.038649770125048E+01     2.800002533383688E-05     4.920554610308096E-04
 -5.10    -5.10    -2.038649770125048E+01     2.800002529587353E-05     4.920548938643818E-04
 -5.10    -5.00    -2.038649770125048E+01     2.800002526571818E-05     4.920544433480744E-04
 -5.10    -4.90    -2.038649770125048E+01     2.800002524176493E-05     4.920540854902513E-04
 -5.10    -4.80    -2.038649770125048E+01     2.800002522273818E-05     4.920538012336784E-04
 -5.10    -4.70    -2.038649770125048E+01     2.800002520762470E-05     4.920535754406565E-04
 -5.10    -4.60    -2.038649770125048E+01     2.800002519561964E-05     4.920533960868841E-04
 -5.10    -4.50    -2.038649770125048E+01     2.800002518608368E-05     4.920532536211187E-04
 -5.10    -4.40    -2.038649770125048E+01     2.800002517850899E-05     4.920531404565388E-04
 -5.10    -4.30    -2.038649770125048E+01     2.800002517249221E-05     4.920530505667177E-04
 -5.10    -4.20    -2.038649770125048E+01     2.800002516771291E-05     4.920529791646948E-04
 -5.10    -4.10    -2.038649770125048E+01     2.800002516391657E-05     4.920529224480521E-04
 -5.10    -4.00    -2.038649770125048E+01     2.800002516090103E-05     4.920528773964213E-04
 -5.10    -3.90    -2.038649770125048E+01     2.800002515850571E-05     4.920528416106390E-04
 -5.10    -3.80    -2.038649770125048E+01     2.800002515660304E-05     4.920528131849817E-04
 -5.10    -3.70    -2.038649770125048E+01     2.800002515509169E-05     4.920527906056795E-04
 -5.10    -3.60    -2.038649770125048E+01     2.800002515389118E-05     4.920527726703023E-04
 -5.10    -3.50    -2.038649770125048E+01     2.800002515293759E-05     4.920527584237257E-04
 -5.10    -3.40    -2.038649770125048E+01     2.800002515218012E-05     4.920527471072677E-04
 -5.10    -3.30    -2.038649770125048E+01     2.800002515157844E-05     4.920527381182857E-04
 -5.10    -3.20    -2.038649770125048E+01     2.800002515110051E-05     4.920527309780833E-04
 -5.10    -3.10    -2.038649770125048E+01     2.800002515072087E-05     4.920527253064191E-04
 -5.10    -3.00    -2.038649770125048E+01     2.800002515041932E-05     4.920527208012560E-04
 -5.10    -2.90    -2.038649770125048E+01     2.800002515017979E-05     4.920527172226777E-04
 -5.10    -2.80    -2.038649770125048E+01     2.800002514998952E-05     4.920527143801120E-04
 -5.10    -2.70    -2.038649770125048E+01     2.800002514983839E-05     4.920527121221818E-04
 -5.10    -2.60    -2.038649770125048E+01     2.800002514971834E-05     4.920527103286441E-04
 -5.10    -2.50    -2.038649770125048E+01     2.800002514962298E-05     4.920527089039864E-04
 -5.10    -2.40    -2.038649770125048E+01     2.800002514954723E-05     4.920527077723406E-04
 -5.10    -2.30    -2.038649770125048E+01     2.800002514948706E-05     4.920527068734424E-04
 -5.10    -2.20    -2.038649770125048E+01     2.800002514943927E-05     4.920527061594222E-04
 -5.10    -2.10    -2.038649770125048E+01     2.800002514940131E-05     4.920527055922557E-04
 -5.10    -2.00    -2.038649770125048E+01     2.800002514937115E-05     4.920527051417395E-04
 -5.10    -1.90    -2.038649770125048E+01     2.800002514934720E-05     4.920527047838816E-04
 -5.10    -1.80    -2.038649770125048E+01     2.800002514932817E-05     4.920527044996251E-04
 -5.10    -1.70    -2.038649770125048E+01     2.800002514931306E-05     4.920527042738321E-04
 -5.10    -1.60    -2.038649770125048E+01     2.800002514930105E-05     4.920527040944782E-04
 -5.10    -1.50    -2.038649770125048E+01     2.800002514929152E-05     4.920527039520124E-04
 -5.10    -1.40    -2.038649770125048E+01     2.800002514928394E-05     4.920527038388479E-04
 -5.10    -1.30    -2.038649770125048E+01     2.800002514927792E-05     4.920527037489581E-04
 -5.10    -1.20    -2.038649770125048E+01     2.800002514927315E-05     4.920527036775561E-04
 -5.10    -1.10    -2.038649770125048E+01     2.800002514926935E-05     4.920527036208394E-04
 -5.10    -1.00    -2.038649770125048E+01     2.800002514926633E-05     4.920527035757878E-04
 -5.10    -0.90    -2.038649770125048E+01     2.800002514926394E-05     4.920527035400021E-04
 -5.10    -0.80    -2.038649770125048E+01     2.800002514926204E-05     4.920527035115763E-04
 -5.10    -0.70    -2.038649770125048E+01     2.800002514926053E-05     4.920527034889971E-04
 -5.10    -0.60    -2.038649770125048E+01     2.800002514925932E-05     4.920527034710617E-04
 -5.10    -0.50    -2.038649770125048E+01     2.800002514925837E-05     4.920527034568151E-04
 -5.10    -0.40    -2.038649770125048E+01     2.800002514925761E-05     4.920527034454987E-04
 -5.10    -0.30    -2.038649770125048E+01     2.800002514925701E-05     4.920527034365097E-04
 -5.10    -0.20    -2.038649770125048E+01     2.800002514925653E-05     4.920527034293694E-04
 -5.10    -0.10    -2.038649770125048E+01     2.800002514925615E-05     4.920527034236977E-04
 -5.10     0.00    -2.038649770125048E+01     2.800002514925585E-05     4.920527034191927E-04
 -5.10     0.10    -2.038649770125048E+01     2.800002514925561E-05     4.920527034156140E-04
 -5.10     0.20    -2.038649770125048E+01     2.800002514925542E-05     4.920527034127715E-04
 -5.10     0.30    -2.038649770125048E+01     2.800002514925527E-05     4.920527034105135E-04
 -5.10     0.40    -2.038649770125048E+01     2.800002514925515E-05     4.920527034087200E-04
 -5.10     0.50    -4.809126207555660E+00     2.836378116387370E-05     2.701125672538479E-04
 -5.10     0.60    -4.214473001534451E+00     3.059001472340463E-05     1.355495242222920E-04
 -5.10     0.70    -3.793992663601784E+00     3.590490450245977E-05     7.638645279351665E-05
 -5.10     0.80    -3.441575641787905E+00     4.600902833280644E-05     4.882196292724936E-05
 -5.10     0.90    -3.127517252006256E+00     6.317056389118358E-05     3.465329305680711E-05
 -5.10     1.00    -2.838897704518279E+00     9.034561235579077E-05     2.651379754410322E-05
 -5.10     1.10    -2.568760210471002E+00     1.313162557043185E-04     2.129989239638018E-05
 -5.10     1.20    -2.312836949775045E+00     1.908511706072646E-04     1.763051463081341E-05
 -5.10     1.30    -2.068268586239963E+00     2.748917971372058E-04     1.485489513692143E-05
 -5.10     1.40    -1.833015964940779E+00     3.907696373300080E-04     1.264700226068016E-05
 -5.10     1.50    -1.605556124042346E+00     5.474611899175896E-04     1.083208018896367E-05
 -5.10     1.60    -1.384710639896755E+00     7.558861978312530E-04     9.309222999319695E-06
 -5.10     1.70    -1.169543978859085E+00     1.029258156224360E-03     8.015303803797263E-06
 -5.10     1.80    -9.592980007968717E-01     1.383494703408207E-03     6.907662810894287E-06
 -5.10     1.90    -7.533479039158683E-01     1.837700173572828E-03     5.955338608716634E-06
 -5.10     2.00    -5.511725233224168E-01     2.414728558299292E-03     5.134550004341852E-06
 -5.00   -12.60    -2.026963133168835E+01     3.266125277477335E-05     7.253500381573048E-02
 -5.00   -12.50    -2.026963133168835E+01     3.170325259228427E-05     5.778844242934245E-02
 -5.00   -12.40    -2.026963133168835E+01     3.094228599846216E-05     4.607483235503958E-02
 -5.00   -12.30    -2.026963133168835E+01     3.033782874730730E-05     3.677038114247002E-02
 -5.00   -12.20    -2.026963133168835E+01     2.985769128603116E-05     2.937959283571132E-02
 -5.00   -12.10    -2.026963133168835E+01     2.947630454399070E-05     2.350888100678293E-02
 -5.00   -12.00    -2.026963133168835E+01     2.917335828643845E-05     1.884560884313528E-02
 -5.00   -11.90    -2.026963133168835E+01     2.893271952046064E-05     1.514144009734616E-02
 -5.00   -11.80    -2.026963133168835E+01     2.874157335427527E-05     1.219911427638263E-02
 -5.00   -11.70    -2.026963133168835E+01     2.858974055751492E-05     9.861941801032954E-03
 -5.00   -11.60    -2.026963133168835E+01     2.846913548009102E-05     8.005459714442303E-03
 -5.00   -11.50    -2.026963133168835E+01     2.837333546184211E-05     6.530803575803502E-03
 -5.00   -11.40    -2.026963133168835E+01     2.829723880245990E-05     5.359442568373215E-03
 -5.00   -11.30    -2.026963133168835E+01     2.823679307734442E-05     4.428997447116259E-03
 -5.00   -11.20    -2.026963133168835E+01     2.818877933121680E-05     3.689918616440388E-03
 -5.00   -11.10    -2.026963133168835E+01     2.815064065701275E-05     3.102847433547549E-03
 -5.00   -11.00    -2.026963133168835E+01     2.812034603125753E-05     2.636520217182784E-03
 -5.00   -10.90    -2.026963133168835E+01     2.809628215465975E-05     2.266103342603872E-03
 -5.00   -10.80    -2.026963133168835E+01     2.807716753804121E-05     1.971870760507519E-03
 -5.00   -10.70    -2.026963133168835E+01     2.806198425836518E-05     1.738153512972551E-03
 -5.00   -10.60    -2.026963133168835E+01     2.804992375062279E-05     1.552505304313486E-03
 -5.00   -10.50    -2.026963133168835E+01     2.804034374879790E-05     1.405039690449606E-03
 -5.00   -10.40    -2.026963133168835E+01     2.803273408285968E-05     1.287903589706577E-03
 -5.00   -10.30    -2.026963133168835E+01     2.802668951034813E-05     1.194859077580881E-03
 -5.00   -10.20    -2.026963133168835E+01     2.802188813573536E-05     1.120951194513294E-03
 -5.00   -10.10    -2.026963133168835E+01     2.801807426831496E-05     1.062244076224010E-03
 -5.00   -10.00    -2.026963133168835E+01     2.801504480573944E-05     1.015611354587534E-03
 -5.00    -9.90    -2.026963133168835E+01     2.801263841807966E-05     9.785696671296426E-04
 -5.00    -9.80    -2.026963133168835E+01     2.801072695641781E-05     9.491464089200073E-04
 -5.00    -9.70    -2.026963133168835E+01     2.800920862845020E-05     9.257746841665106E-04
 -5.00    -9.60    -2.026963133168835E+01     2.800800257767596E-05     9.072098633006041E-04
 -5.00    -9.50    -2.026963133168835E+01     2.800704457749348E-05     8.924633019142161E-04
 -5.00    -9.40    -2.026963133168835E+01     2.800628361089965E-05     8.807496918399133E-04
 -5.00    -9.30    -2.026963133168835E+01     2.800567915364850E-05     8.714452406273437E-04
 -5.00    -9.20    -2.026963133168835E+01     2.800519901618722E-05     8.640544523205850E-04
 -5.00    -9.10    -2.026963133168835E+01     2.800481762944518E-05     8.581837404916566E-04
 -5.00    -9.00    -2.026963133168835E+01     2.800451468318763E-05     8.535204683280089E-04
 -5.00    -8.90    -2.026963133168835E+01     2.800427404442165E-05     8.498162995822198E-04
 -5.00    -8.80    -2.026963133168835E+01     2.800408289825546E-05     8.468739737612562E-04
 -5.00    -8.70    -2.026963133168835E+01     2.800393106545871E-05     8.445368012859066E-04
 -5.00    -8.60    -2.026963133168835E+01     2.800381046038128E-05     8.426803191993159E-04
 -5.00    -8.50    -2.026963133168835E+01     2.800371466036303E-05     8.412056630606771E-04
 -5.00    -8.40    -2.026963133168835E+01     2.800363856370365E-05     8.400343020532469E-04
 -5.00    -8.30    -2.026963133168835E+01     2.800357811797853E-05     8.391038569319899E-04
 -5.00    -8.20    -2.026963133168835E+01     2.800353010423241E-05     8.383647781013140E-04
 -5.00    -8.10    -2.026963133168835E+01     2.800349196555820E-05     8.377777069184212E-04
 -5.00    -8.00    -2.026963133168835E+01     2.800346167093245E-05     8.373113797020565E-04
 -5.00    -7.90    -2.026963133168835E+01     2.800343760705585E-05     8.369409628274776E-04
 -5.00    -7.80    -2.026963133168835E+01     2.800341849243923E-05     8.366467302453811E-04
 -5.00    -7.70    -2.026963133168835E+01     2.800340330915956E-05     8.364130129978462E-04
 -5.00    -7.60    -2.026963133168835E+01     2.800339124865181E-05     8.362273647891872E-04
 -5.00    -7.50    -2.026963133168835E+01     2.800338166864999E-05     8.360798991753233E-04
 -5.00    -7.40    -2.026963133168835E+01     2.800337405898405E-05     8.359627630745802E-04
 -5.00    -7.30    -2.026963133168835E+01     2.800336801441154E-05     8.358697185624545E-04
 -5.00    -7.20    -2.026963133168835E+01     2.800336321303693E-05     8.357958106793870E-04
 -5.00    -7.10    -2.026963133168835E+01     2.800335939916951E-05     8.357371035610977E-04
 -5.00    -7.00    -2.026963133168835E+01     2.800335636970693E-05     8.356904708394612E-04
 -5.00    -6.90    -2.026963133168835E+01     2.800335396331927E-05     8.356534291520033E-04
 -5.00    -6.80    -2.026963133168835E+01     2.800335205185761E-05     8.356240058937937E-04
 -5.00    -6.70    -2.026963133168835E+01     2.800335053352964E-05     8.356006341690401E-04
 -5.00    -6.60    -2.026963133168835E+01     2.800334932747887E-05     8.355820693481743E-04
 -5.00    -6.50    -2.026963133168835E+01     2.800334836947868E-05     8.355673227867879E-04
 -5.00    -6.40    -2.026963133168835E+01     2.800334760851209E-05     8.355556091767136E-04
 -5.00    -6.30    -2.026963133168835E+01     2.800334700405484E-05     8.355463047255010E-04
 -5.00    -6.20    -2.026963133168835E+01     2.800334652391738E-05     8.355389139371942E-04
 -5.00    -6.10    -2.026963133168835E+01     2.800334614253064E-05     8.355330432253653E-04
 -5.00    -6.00    -2.026963133168835E+01     2.800334583958438E-05     8.355283799532017E-04
 -5.00    -5.90    -2.026963133168835E+01     2.800334559894561E-05     8.355246757844559E-04
 -5.00    -5.80    -2.026963133168835E+01     2.800334540779945E-05     8.355217334586350E-04
 -5.00    -5.70    -2.026963133168835E+01     2.800334525596665E-05     8.355193962861595E-04
 -5.00    -5.60    -2.026963133168835E+01     2.800334513536157E-05     8.355175398040730E-04
 -5.00    -5.50    -2.026963133168835E+01     2.800334503956155E-05     8.355160651479344E-04
 -5.00    -5.40    -2.026963133168835E+01     2.800334496346489E-05     8.355148937869269E-04
 -5.00    -5.30    -2.026963133168835E+01     2.800334490301917E-05     8.355139633418056E-04
 -5.00    -5.20    -2.026963133168835E+01     2.800334485500542E-05     8.355132242629749E-04
 -5.00    -5.10    -2.026963133168835E+01     2.800334481686675E-05     8.355126371917921E-04
 -5.00    -5.00    -2.026963133168835E+01     2.800334478657212E-05     8.355121708645757E-04
 -5.00    -4.90    -2.026963133168835E+01     2.800334476250824E-05     8.355118004477011E-04
 -5.00    -4.80    -2.026963133168835E+01     2.800334474339363E-05     8.355115062151190E-04
 -5.00    -4.70    -2.026963133168835E+01     2.800334472821035E-05     8.355112724978715E-04
 -5.00    -4.60    -2.026963133168835E+01     2.800334471614984E-05     8.355110868496628E-04
 -5.00    -4.50    -2.026963133168835E+01     2.800334470656984E-05     8.355109393840490E-04
 -5.00    -4.40    -2.026963133168835E+01     2.800334469896017E-05     8.355108222479483E-04
 -5.00    -4.30    -2.026963133168835E+01     2.800334469291560E-05     8.355107292034361E-04
 -5.00    -4.20    -2.026963133168835E+01     2.800334468811423E-05     8.355106552955530E-04
 -5.00    -4.10    -2.026963133168835E+01     2.800334468430036E-05     8.355105965884347E-04
 -5.00    -4.00    -2.026963133168835E+01     2.800334468127090E-05     8.355105499557132E-04
 -5.00    -3.90    -2.026963133168835E+01     2.800334467886451E-05     8.355105129140256E-04
 -5.00    -3.80    -2.026963133168835E+01     2.800334467695305E-05     8.355104834907674E-04
 -5.00    -3.70    -2.026963133168835E+01     2.800334467543472E-05     8.355104601190427E-04
 -5.00    -3.60    -2.026963133168835E+01     2.800334467422867E-05     8.355104415542218E-04
 -5.00    -3.50    -2.026963133168835E+01     2.800334467327067E-05     8.355104268076604E-04
 -5.00    -3.40    -2.026963133168835E+01     2.800334467250970E-05     8.355104150940504E-04
 -5.00    -3.30    -2.026963133168835E+01     2.800334467190524E-05     8.355104057895991E-04
 -5.00    -3.20    -2.026963133168835E+01     2.800334467142511E-05     8.355103983988108E-04
 -5.00    -3.10    -2.026963133168835E+01     2.800334467104372E-05     8.355103925280990E-04
 -5.00    -3.00    -2.026963133168835E+01     2.800334467074077E-05     8.355103878648269E-04
 -5.00    -2.90    -2.026963133168835E+01     2.800334467050013E-05     8.355103841606581E-04
 -5.00    -2.80    -2.026963133168835E+01     2.800334467030899E-05     8.355103812183323E-04
 -5.00    -2.70    -2.026963133168835E+01     2.800334467015716E-05     8.355103788811598E-04
 -5.00    -2.60    -2.026963133168835E+01     2.800334467003655E-05     8.355103770246777E-04
 -5.00    -2.50    -2.026963133168835E+01     2.800334466994075E-05     8.355103755500216E-04
 -5.00    -2.40    -2.026963133168835E+01     2.800334466986466E-05     8.355103743786606E-04
 -5.00    -2.30    -2.026963133168835E+01     2.800334466980421E-05     8.355103734482154E-04
 -5.00    -2.20    -2.026963133168835E+01     2.800334466975620E-05     8.355103727091366E-04
 -5.00    -2.10    -2.026963133168835E+01     2.800334466971806E-05     8.355103721220654E-04
 -5.00    -2.00    -2.026963133168835E+01     2.800334466968776E-05     8.355103716557382E-04
 -5.00    -1.90    -2.026963133168835E+01     2.800334466966370E-05     8.355103712853213E-04
 -5.00    -1.80    -2.026963133168835E+01     2.800334466964458E-05     8.355103709910888E-04
 -5.00    -1.70    -2.026963133168835E+01     2.800334466962940E-05     8.355103707573716E-04
 -5.00    -1.60    -2.026963133168835E+01     2.800334466961734E-05     8.355103705717233E-04
 -5.00    -1.50    -2.026963133168835E+01     2.800334466960776E-05     8.355103704242577E-04
 -5.00    -1.40    -2.026963133168835E+01     2.800334466960015E-05     8.355103703071216E-04
 -5.00    -1.30    -2.026963133168835E+01     2.800334466959411E-05     8.355103702140771E-04
 -5.00    -1.20    -2.026963133168835E+01     2.800334466958930E-05     8.355103701401692E-04
 -5.00    -1.10    -2.026963133168835E+01     2.800334466958549E-05     8.355103700814620E-04
 -5.00    -1.00    -2.026963133168835E+01     2.800334466958246E-05     8.355103700348294E-04
 -5.00    -0.90    -2.026963133168835E+01     2.800334466958005E-05     8.355103699977876E-04
 -5.00    -0.80    -2.026963133168835E+01     2.800334466957814E-05     8.355103699683645E-04
 -5.00    -0.70    -2.026963133168835E+01     2.800334466957662E-05     8.355103699449927E-04
 -5.00    -0.60    -2.026963133168835E+01     2.800334466957542E-05     8.355103699264278E-04
 -5.00    -0.50    -2.026963133168835E+01     2.800334466957446E-05     8.355103699116813E-04
 -5.00    -0.40    -2.026963133168835E+01     2.800334466957370E-05     8.355103698999677E-04
 -5.00    -0.30    -2.026963133168835E+01     2.800334466957309E-05     8.355103698906633E-04
 -5.00    -0.20    -2.026963133168835E+01     2.800334466957262E-05     8.355103698832725E-04
 -5.00    -0.10    -2.026963133168835E+01     2.800334466957223E-05     8.355103698774017E-04
 -5.00     0.00    -2.026963133168835E+01     2.800334466957193E-05     8.355103698727385E-04
 -5.00     0.10    -2.026963133168835E+01     2.800334466957169E-05     8.355103698690343E-04
 -5.00     0.20    -2.026963133168835E+01     2.800334466957150E-05     8.355103698660920E-04
 -5.00     0.30    -2.026963133168835E+01     2.800334466957135E-05     8.355103698637548E-04
 -5.00     0.40    -2.026963133168835E+01     2.800334466957123E-05     8.355103698618983E-04
 -5.00     0.50    -4.808915558088778E+00     2.836566724581062E-05     4.793566931393017E-04
 -5.00     0.60    -4.214442174890410E+00     3.059094990417634E-05     2.396114799502946E-04
 -5.00     0.70    -3.793986013516865E+00     3.590536736404746E-05     1.281998416590284E-04
 -5.00     0.80    -3.441573805473465E+00     4.600926026444518E-05     7.649074625203548E-05
 -5.00     0.90    -3.127516797519327E+00     6.317069752602394E-05     5.092019862829184E-05
 -5.00     1.00    -2.838897529261305E+00     9.034569348512898E-05     3.704126311129614E-05
 -5.00     1.10    -2.568760155738484E+00     1.313163280855857E-04     2.870738601941077E-05
 -5.00     1.20    -2.312836906127832E+00     1.908512510047022E-04     2.319690720733478E-05
 -5.00     1.30    -2.068268561193373E+00     2.748918472856717E-04     1.924158808589171E-05
 -5.00     1.40    -1.833015964537227E+00     3.907696580721493E-04     1.621792838966787E-05
 -5.00     1.50    -1.605556123102499E+00     5.474611894872503E-04     1.380136862023114E-05
 -5.00     1.60    -1.384710642035557E+00     7.558861983382483E-04     1.181200226178221E-05
 -5.00     1.70    -1.169543954016895E+00     1.029258163947692E-03     1.014296958789962E-05
 -5.00     1.80    -9.592979897769830E-01     1.383494709475262E-03     8.726040628518347E-06
 -5.00     1.90    -7.533479049719879E-01     1.837700172993967E-03     7.514406896632854E-06
 -5.00     2.00    -5.511725233076064E-01     2.414728558419567E-03     6.473848882926701E-06
 -4.90   -12.60    -2.015061016081397E+01     3.269690536703727E-05     7.571218021060899E-02
 -4.90   -12.50    -2.015061016081397E+01     3.173280801605385E-05     6.041659058186587E-02
 -4.90   -12.40    -2.015061016081397E+01     3.096699826914483E-05     4.826687187299931E-02
 -4.90   -12.30    -2.015061016081397E+01     3.035869396474795E-05     3.861600725858875E-02
 -4.90   -12.20    -2.015061016081397E+01     2.987550068046118E-05     3.095005300586085E-02
 -4.90   -12.10    -2.015061016081397E+01     2.949168661192305E-05     2.486076909681452E-02
 -4.90   -12.00    -2.015061016081397E+01     2.918681226039881E-05     2.002387895860676E-02
 -4.90   -11.90    -2.015061016081397E+01     2.894464195493986E-05     1.618180055356891E-02
 -4.90   -11.80    -2.015061016081397E+01     2.875227924370200E-05     1.312992919642291E-02
 -4.90   -11.70    -2.015061016081397E+01     2.859948011085765E-05     1.070574160869549E-02
 -4.90   -11.60    -2.015061016081397E+01     2.847810744539801E-05     8.780140961495484E-03
 -4.90   -11.50    -2.015061016081397E+01     2.838169771029967E-05     7.250581998621174E-03
 -4.90   -11.40    -2.015061016081397E+01     2.830511673560877E-05     6.035610127734517E-03
 -4.90   -11.30    -2.015061016081397E+01     2.824428630516908E-05     5.070523666293462E-03
 -4.90   -11.20    -2.015061016081397E+01     2.819596697674040E-05     4.303928241020672E-03
 -4.90   -11.10    -2.015061016081397E+01     2.815758556988659E-05     3.694999850116038E-03
 -4.90   -11.00    -2.015061016081397E+01     2.812709813473416E-05     3.211310836295263E-03
 -4.90   -10.90    -2.015061016081397E+01     2.810288110418827E-05     2.827102995791478E-03
 -4.90   -10.80    -2.015061016081397E+01     2.808364483306448E-05     2.521915860076877E-03
 -4.90   -10.70    -2.015061016081397E+01     2.806836491978005E-05     2.279497101304135E-03
 -4.90   -10.60    -2.015061016081397E+01     2.805622765323408E-05     2.086937036584135E-03
 -4.90   -10.50    -2.015061016081397E+01     2.804658667972425E-05     1.933981140296704E-03
 -4.90   -10.40    -2.015061016081397E+01     2.803892858225516E-05     1.812483953208038E-03
 -4.90   -10.30    -2.015061016081397E+01     2.803284553921119E-05     1.715975307063933E-03
 -4.90   -10.20    -2.015061016081397E+01     2.802801360636832E-05     1.639315764536654E-03
 -4.90   -10.10    -2.015061016081397E+01     2.802417546568294E-05     1.578422925446190E-03
 -4.90   -10.00    -2.015061016081397E+01     2.802112672216770E-05     1.530054024064113E-03
 -4.90    -9.90    -2.015061016081397E+01     2.801870501911311E-05     1.491633240013735E-03
 -4.90    -9.80    -2.015061016081397E+01     2.801678139200073E-05     1.461114526442274E-03
 -4.90    -9.70    -2.015061016081397E+01     2.801525340067229E-05     1.436872650565000E-03
 -4.90    -9.60    -2.015061016081397E+01     2.801403967401769E-05     1.417616644093000E-03
 -4.90    -9.50    -2.015061016081397E+01     2.801307557666671E-05     1.402321054464257E-03
 -4.90    -9.40    -2.015061016081397E+01     2.801230976691980E-05     1.390171335755391E-03
 -4.90    -9.30    -2.015061016081397E+01     2.801170146261540E-05     1.380520471140980E-03
 -4.90    -9.20    -2.015061016081397E+01     2.801121826933111E-05     1.372854516888252E-03
