# pressure[GPa]	radius[R_earth] temperature[K] density[g/cc]
1.4795E+01	3.079323	2328.0	4.0310E-01
1.4818E+01	3.078660	2329.2	4.0336E-01
1.4841E+01	3.077997	2330.4	4.0362E-01
1.4864E+01	3.077333	2331.7	4.0388E-01
1.4887E+01	3.076670	2332.9	4.0415E-01
1.4911E+01	3.076007	2334.1	4.0441E-01
1.4934E+01	3.075344	2335.4	4.0467E-01
1.4957E+01	3.074680	2336.6	4.0493E-01
1.4981E+01	3.074017	2337.8	4.0520E-01
1.4986E+01	3.073851	2338.1	4.0526E-01
1.4992E+01	3.073686	2338.4	4.0533E-01
1.4998E+01	3.073520	2338.7	4.0539E-01
1.4999E+01	3.073501	2338.8	4.0540E-01
1.4999E+01	3.073483	2338.8	4.0541E-01
1.5000E+01	3.073465	2338.8	1.1879E+00
1.5008E+01	3.073391	2339.0	1.1881E+00
1.5015E+01	3.073317	2339.3	1.1883E+00
1.5023E+01	3.073243	2339.5	1.1885E+00
1.5031E+01	3.073170	2339.7	1.1887E+00
1.5038E+01	3.073096	2339.9	1.1889E+00
1.5046E+01	3.073022	2340.1	1.1891E+00
1.5054E+01	3.072949	2340.3	1.1893E+00
1.5061E+01	3.072875	2340.5	1.1895E+00
1.5069E+01	3.072801	2340.7	1.1897E+00
1.5076E+01	3.072728	2340.9	1.1899E+00
1.5490E+01	3.068748	2352.0	1.2008E+00
1.5908E+01	3.064769	2363.0	1.2116E+00
1.6329E+01	3.060790	2373.7	1.2223E+00
1.6755E+01	3.056810	2384.4	1.2329E+00
1.7185E+01	3.052831	2395.0	1.2434E+00
1.7618E+01	3.048852	2405.7	1.2539E+00
1.8056E+01	3.044872	2416.3	1.2643E+00
1.8497E+01	3.040893	2427.1	1.2746E+00
1.8942E+01	3.036914	2437.9	1.2848E+00
1.9392E+01	3.032935	2448.8	1.2950E+00
1.9844E+01	3.028955	2459.9	1.3050E+00
2.0301E+01	3.024976	2471.2	1.3151E+00
2.0762E+01	3.020997	2482.7	1.3250E+00
2.1226E+01	3.017017	2494.4	1.3349E+00
2.1694E+01	3.013038	2506.4	1.3447E+00
2.2166E+01	3.009059	2518.7	1.3545E+00
2.2641E+01	3.005079	2531.2	1.3642E+00
2.3120E+01	3.001100	2543.8	1.3739E+00
2.3603E+01	2.997121	2556.6	1.3834E+00
2.4089E+01	2.993141	2569.4	1.3930E+00
2.4579E+01	2.989162	2582.1	1.4024E+00
2.5073E+01	2.985183	2594.7	1.4118E+00
2.5570E+01	2.981204	2607.1	1.4212E+00
2.6070E+01	2.977224	2619.3	1.4305E+00
2.6574E+01	2.973245	2631.3	1.4398E+00
2.7082E+01	2.969266	2642.9	1.4490E+00
2.7593E+01	2.965286	2654.2	1.4582E+00
2.8107E+01	2.961307	2665.2	1.4673E+00
2.8625E+01	2.957328	2676.0	1.4763E+00
2.9147E+01	2.953348	2686.5	1.4854E+00
2.9672E+01	2.949369	2696.8	1.4946E+00
3.0200E+01	2.945390	2706.9	1.5038E+00
3.0732E+01	2.941410	2716.8	1.5128E+00
3.1267E+01	2.937431	2726.6	1.5219E+00
3.1805E+01	2.933452	2736.1	1.5309E+00
3.2347E+01	2.929472	2745.6	1.5398E+00
3.2893E+01	2.925493	2754.9	1.5487E+00
3.3441E+01	2.921514	2764.1	1.5575E+00
3.3993E+01	2.917535	2773.2	1.5663E+00
3.4549E+01	2.913555	2782.3	1.5750E+00
3.5107E+01	2.909576	2791.4	1.5837E+00
3.5669E+01	2.905597	2800.6	1.5924E+00
3.6234E+01	2.901617	2809.7	1.6010E+00
3.6802E+01	2.897638	2818.9	1.6096E+00
3.7374E+01	2.893659	2828.2	1.6181E+00
3.7949E+01	2.889679	2837.6	1.6266E+00
3.8527E+01	2.885700	2847.2	1.6351E+00
3.9108E+01	2.881721	2856.9	1.6435E+00
