logT	 logRho		logP		u	s
 -5.30    -3.40    -2.010282022475127E+01     3.763210308759529E-05     3.162377672344771E-04
 -5.30    -3.30    -2.010282022475127E+01     3.763210308715229E-05     3.162377409145080E-04
 -5.30    -3.20    -2.010282022475127E+01     3.763210308680041E-05     3.162377200078134E-04
 -5.30    -3.10    -2.010282022475127E+01     3.763210308652090E-05     3.162377034010356E-04
 -5.30    -3.00    -2.010282022475127E+01     3.763210308629887E-05     3.162376902098031E-04
 -5.30    -2.90    -2.010282022475127E+01     3.763210308612251E-05     3.162376797316346E-04
 -5.30    -2.80    -2.010282022475127E+01     3.763210308598242E-05     3.162376714085296E-04
 -5.30    -2.70    -2.010282022475127E+01     3.763210308587115E-05     3.162376647972523E-04
 -5.30    -2.60    -2.010282022475127E+01     3.763210308578276E-05     3.162376595457280E-04
 -5.30    -2.50    -2.010282022475127E+01     3.763210308571255E-05     3.162376553742940E-04
 -5.30    -2.40    -2.010282022475127E+01     3.763210308565677E-05     3.162376520608063E-04
 -5.30    -2.30    -2.010282022475127E+01     3.763210308561248E-05     3.162376494288093E-04
 -5.30    -2.20    -2.010282022475127E+01     3.763210308557729E-05     3.162376473381399E-04
 -5.30    -2.10    -2.010282022475127E+01     3.763210308554933E-05     3.162376456774621E-04
 -5.30    -2.00    -2.010282022475127E+01     3.763210308552714E-05     3.162376443583388E-04
 -5.30    -1.90    -2.010282022475127E+01     3.763210308550950E-05     3.162376433105220E-04
 -5.30    -1.80    -2.010282022475127E+01     3.763210308549549E-05     3.162376424782115E-04
 -5.30    -1.70    -2.010282022475127E+01     3.763210308548436E-05     3.162376418170838E-04
 -5.30    -1.60    -2.010282022475127E+01     3.763210308547552E-05     3.162376412919313E-04
 -5.30    -1.50    -2.010282022475127E+01     3.763210308546850E-05     3.162376408747879E-04
 -5.30    -1.40    -2.010282022475127E+01     3.763210308546292E-05     3.162376405434392E-04
 -5.30    -1.30    -2.010282022475127E+01     3.763210308545849E-05     3.162376402802394E-04
 -5.30    -1.20    -2.010282022475127E+01     3.763210308545498E-05     3.162376400711725E-04
 -5.30    -1.10    -2.010282022475127E+01     3.763210308545218E-05     3.162376399051047E-04
 -5.30    -1.00    -2.010282022475127E+01     3.763210308544996E-05     3.162376397731924E-04
 -5.30    -0.90    -2.010282022475127E+01     3.763210308544819E-05     3.162376396684107E-04
 -5.30    -0.80    -2.010282022475127E+01     3.763210308544680E-05     3.162376395851797E-04
 -5.30    -0.70    -2.010282022475127E+01     3.763210308544569E-05     3.162376395190669E-04
 -5.30    -0.60    -2.010282022475127E+01     3.763210308544480E-05     3.162376394665517E-04
 -5.30    -0.50    -2.010282022475127E+01     3.763210308544409E-05     3.162376394248373E-04
 -5.30    -0.40    -2.010282022475127E+01     3.763210308544354E-05     3.162376393917024E-04
 -5.30    -0.30    -2.010282022475127E+01     3.763210308544310E-05     3.162376393653825E-04
 -5.30    -0.20    -2.010282022475127E+01     3.763210308544274E-05     3.162376393444758E-04
 -5.30    -0.10    -2.010282022475127E+01     3.763210308544247E-05     3.162376393278690E-04
 -5.30     0.00    -2.010282022475127E+01     3.763210308544224E-05     3.162376393146778E-04
 -5.30     0.10    -5.414812842732031E+00     3.773329739858148E-05     2.053657666410174E-04
 -5.30     0.20    -4.751868375085473E+00     3.928826516486001E-05     1.134640161581212E-04
 -5.30     0.30    -4.318130726644426E+00     4.323378809649561E-05     7.155725191352341E-05
 -5.30     0.40    -3.962598804099150E+00     5.085039675447868E-05     5.026852242275373E-05
 -5.30     0.50    -3.649022483100319E+00     6.382128581785599E-05     3.814219085517982E-05
 -5.30     0.60    -3.362506507619215E+00     8.430091116925134E-05     3.043213179964432E-05
 -5.30     0.70    -3.095281111673460E+00     1.150033995621370E-04     2.504688633682372E-05
 -5.30     0.80    -2.842677124467613E+00     1.593041759446118E-04     2.100504451200953E-05
 -5.30     0.90    -2.601613336071662E+00     2.213573062228431E-04     1.781453648020171E-05
 -5.30     1.00    -2.369916940187914E+00     3.062325408979275E-04     1.521052913475248E-05
 -5.30     1.10    -2.145979013907761E+00     4.200786269619829E-04     1.303928681584081E-05
 -5.30     1.20    -1.928566481511338E+00     5.703099606723378E-04     1.120437336868295E-05
 -5.30     1.30    -1.716707382956779E+00     7.658214908935191E-04     9.640691943367493E-06
 -5.30     1.40    -1.509620079639211E+00     1.017285898681912E-03     8.301200860200912E-06
 -5.30     1.50    -1.306664948404322E+00     1.337450767787405E-03     7.150106109631184E-06
 -5.30     1.60    -1.107312573249828E+00     1.741488022491738E-03     6.159089759116160E-06
 -5.30     1.70    -9.111199296488384E-01     2.247431806765642E-03     5.305011405909573E-06
 -5.30     1.80    -7.177129179596429E-01     2.876680366605353E-03     4.568556853327045E-06
 -5.30     1.90    -5.267737559079182E-01     3.654582101848443E-03     3.933450504292036E-06
 -5.30     2.00    -3.380305905437883E-01     4.611122044478763E-03     3.385760266972866E-06
 -5.20   -12.60    -1.999197914687633E+01     4.107910572712412E-05     2.090227956885509E-01
 -5.20   -12.50    -1.999197914687633E+01     4.037054714750619E-05     1.661525615486786E-01
 -5.20   -12.40    -1.999197914687633E+01     3.980771906175954E-05     1.320995241421371E-01
 -5.20   -12.30    -1.999197914687633E+01     3.936064882195515E-05     1.050502350519991E-01
 -5.20   -12.20    -1.999197914687633E+01     3.900552830757357E-05     8.356422099848269E-02
 -5.20   -12.10    -1.999197914687633E+01     3.872344605627047E-05     6.649727338409217E-02
 -5.20   -12.00    -1.999197914687633E+01     3.849938015954583E-05     5.294051501342157E-02
 -5.20   -11.90    -1.999197914687633E+01     3.832139829133863E-05     4.217199906826316E-02
 -5.20   -11.80    -1.999197914687633E+01     3.818002226815268E-05     3.361826280694519E-02
 -5.20   -11.70    -1.999197914687633E+01     3.806772330122304E-05     2.682378858219530E-02
 -5.20   -11.60    -1.999197914687633E+01     3.797852106106046E-05     2.142674586537019E-02
 -5.20   -11.50    -1.999197914687633E+01     3.790766520309867E-05     1.713972245138295E-02
 -5.20   -11.40    -1.999197914687633E+01     3.785138239452401E-05     1.373441871072881E-02
 -5.20   -11.30    -1.999197914687633E+01     3.780667537054357E-05     1.102948980171501E-02
 -5.20   -11.20    -1.999197914687633E+01     3.777116331910541E-05     8.880888396363367E-03
 -5.20   -11.10    -1.999197914687633E+01     3.774295509397510E-05     7.174193634924316E-03
 -5.20   -11.00    -1.999197914687633E+01     3.772054850430263E-05     5.818517797857256E-03
 -5.20   -10.90    -1.999197914687633E+01     3.770275031748191E-05     4.741666203341414E-03
 -5.20   -10.80    -1.999197914687633E+01     3.768861271516332E-05     3.886292577209617E-03
 -5.20   -10.70    -1.999197914687633E+01     3.767738281847036E-05     3.206845154734628E-03
 -5.20   -10.60    -1.999197914687633E+01     3.766846259445410E-05     2.667140883052117E-03
 -5.20   -10.50    -1.999197914687633E+01     3.766137700865792E-05     2.238438541653394E-03
 -5.20   -10.40    -1.999197914687633E+01     3.765574872780045E-05     1.897908167587979E-03
 -5.20   -10.30    -1.999197914687633E+01     3.765127802540241E-05     1.627415276686599E-03
 -5.20   -10.20    -1.999197914687633E+01     3.764772682025859E-05     1.412555136151435E-03
 -5.20   -10.10    -1.999197914687633E+01     3.764490599774556E-05     1.241885660007530E-03
 -5.20   -10.00    -1.999197914687633E+01     3.764266533877832E-05     1.106318076300824E-03
 -5.20    -9.90    -1.999197914687633E+01     3.764088552009624E-05     9.986329168492395E-04
 -5.20    -9.80    -1.999197914687633E+01     3.763947175986439E-05     9.130955542360599E-04
 -5.20    -9.70    -1.999197914687633E+01     3.763834877019509E-05     8.451508119885609E-04
 -5.20    -9.60    -1.999197914687633E+01     3.763745674779346E-05     7.911803848203099E-04
 -5.20    -9.50    -1.999197914687633E+01     3.763674818921384E-05     7.483101506804376E-04
 -5.20    -9.40    -1.999197914687633E+01     3.763618536112810E-05     7.142571132738962E-04
 -5.20    -9.30    -1.999197914687633E+01     3.763573829088829E-05     6.872078241837581E-04
 -5.20    -9.20    -1.999197914687633E+01     3.763538317037391E-05     6.657218101302416E-04
 -5.20    -9.10    -1.999197914687633E+01     3.763510108812261E-05     6.486548625158512E-04
 -5.20    -9.00    -1.999197914687633E+01     3.763487702222589E-05     6.350981041451806E-04
 -5.20    -8.90    -1.999197914687633E+01     3.763469904035768E-05     6.243295882000222E-04
 -5.20    -8.80    -1.999197914687633E+01     3.763455766433449E-05     6.157758519387042E-04
 -5.20    -8.70    -1.999197914687633E+01     3.763444536536756E-05     6.089813777139543E-04
 -5.20    -8.60    -1.999197914687633E+01     3.763435616312740E-05     6.035843349971292E-04
 -5.20    -8.50    -1.999197914687633E+01     3.763428530726943E-05     5.992973115831419E-04
 -5.20    -8.40    -1.999197914687633E+01     3.763422902446086E-05     5.958920078424878E-04
 -5.20    -8.30    -1.999197914687633E+01     3.763418431743688E-05     5.931870789334740E-04
 -5.20    -8.20    -1.999197914687633E+01     3.763414880538544E-05     5.910384775281224E-04
 -5.20    -8.10    -1.999197914687633E+01     3.763412059716031E-05     5.893317827666833E-04
 -5.20    -8.00    -1.999197914687633E+01     3.763409819057064E-05     5.879761069296162E-04
 -5.20    -7.90    -1.999197914687633E+01     3.763408039238382E-05     5.868992553351004E-04
 -5.20    -7.80    -1.999197914687633E+01     3.763406625478150E-05     5.860438817089686E-04
 -5.20    -7.70    -1.999197914687633E+01     3.763405502488481E-05     5.853644342864936E-04
 -5.20    -7.60    -1.999197914687633E+01     3.763404610466079E-05     5.848247300148111E-04
 -5.20    -7.50    -1.999197914687633E+01     3.763403901907499E-05     5.843960276734124E-04
 -5.20    -7.40    -1.999197914687633E+01     3.763403339079414E-05     5.840554972993470E-04
 -5.20    -7.30    -1.999197914687633E+01     3.763402892009174E-05     5.837850044084456E-04
 -5.20    -7.20    -1.999197914687633E+01     3.763402536888660E-05     5.835701442679104E-04
 -5.20    -7.10    -1.999197914687633E+01     3.763402254806408E-05     5.833994747917665E-04
 -5.20    -7.00    -1.999197914687633E+01     3.763402030740512E-05     5.832639072080599E-04
 -5.20    -6.90    -1.999197914687633E+01     3.763401852758643E-05     5.831562220486083E-04
 -5.20    -6.80    -1.999197914687633E+01     3.763401711382620E-05     5.830706846859951E-04
 -5.20    -6.70    -1.999197914687633E+01     3.763401599083653E-05     5.830027399437475E-04
 -5.20    -6.60    -1.999197914687633E+01     3.763401509881413E-05     5.829487695165793E-04
 -5.20    -6.50    -1.999197914687633E+01     3.763401439025555E-05     5.829058992824394E-04
 -5.20    -6.40    -1.999197914687633E+01     3.763401382742746E-05     5.828718462450329E-04
 -5.20    -6.30    -1.999197914687633E+01     3.763401338035723E-05     5.828447969559428E-04
 -5.20    -6.20    -1.999197914687633E+01     3.763401302523671E-05     5.828233109418892E-04
 -5.20    -6.10    -1.999197914687633E+01     3.763401274315446E-05     5.828062439942748E-04
 -5.20    -6.00    -1.999197914687633E+01     3.763401251908856E-05     5.827926872359042E-04
 -5.20    -5.90    -1.999197914687633E+01     3.763401234110669E-05     5.827819187199590E-04
 -5.20    -5.80    -1.999197914687633E+01     3.763401219973067E-05     5.827733649836976E-04
 -5.20    -5.70    -1.999197914687633E+01     3.763401208743170E-05     5.827665705094730E-04
 -5.20    -5.60    -1.999197914687633E+01     3.763401199822946E-05     5.827611734667561E-04
 -5.20    -5.50    -1.999197914687633E+01     3.763401192737360E-05     5.827568864433422E-04
 -5.20    -5.40    -1.999197914687633E+01     3.763401187109080E-05     5.827534811396014E-04
 -5.20    -5.30    -1.999197914687633E+01     3.763401182638377E-05     5.827507762106924E-04
 -5.20    -5.20    -1.999197914687633E+01     3.763401179087172E-05     5.827486276092871E-04
 -5.20    -5.10    -1.999197914687633E+01     3.763401176266349E-05     5.827469209145257E-04
 -5.20    -5.00    -1.999197914687633E+01     3.763401174025690E-05     5.827455652386886E-04
 -5.20    -4.90    -1.999197914687633E+01     3.763401172245872E-05     5.827444883870941E-04
 -5.20    -4.80    -1.999197914687633E+01     3.763401170832112E-05     5.827436330134680E-04
 -5.20    -4.70    -1.999197914687633E+01     3.763401169709122E-05     5.827429535660455E-04
 -5.20    -4.60    -1.999197914687633E+01     3.763401168817100E-05     5.827424138617738E-04
 -5.20    -4.50    -1.999197914687633E+01     3.763401168108541E-05     5.827419851594324E-04
 -5.20    -4.40    -1.999197914687633E+01     3.763401167545713E-05     5.827416446290584E-04
 -5.20    -4.30    -1.999197914687633E+01     3.763401167098643E-05     5.827413741361675E-04
 -5.20    -4.20    -1.999197914687633E+01     3.763401166743523E-05     5.827411592760269E-04
 -5.20    -4.10    -1.999197914687633E+01     3.763401166461440E-05     5.827409886065508E-04
 -5.20    -4.00    -1.999197914687633E+01     3.763401166237374E-05     5.827408530389670E-04
 -5.20    -3.90    -1.999197914687633E+01     3.763401166059392E-05     5.827407453538076E-04
 -5.20    -3.80    -1.999197914687633E+01     3.763401165918016E-05     5.827406598164450E-04
 -5.20    -3.70    -1.999197914687633E+01     3.763401165805718E-05     5.827405918717027E-04
 -5.20    -3.60    -1.999197914687633E+01     3.763401165716515E-05     5.827405379012756E-04
 -5.20    -3.50    -1.999197914687633E+01     3.763401165645659E-05     5.827404950310414E-04
 -5.20    -3.40    -1.999197914687633E+01     3.763401165589377E-05     5.827404609780040E-04
 -5.20    -3.30    -1.999197914687633E+01     3.763401165544669E-05     5.827404339287149E-04
 -5.20    -3.20    -1.999197914687633E+01     3.763401165509157E-05     5.827404124427009E-04
 -5.20    -3.10    -1.999197914687633E+01     3.763401165480949E-05     5.827403953757533E-04
 -5.20    -3.00    -1.999197914687633E+01     3.763401165458542E-05     5.827403818189949E-04
 -5.20    -2.90    -1.999197914687633E+01     3.763401165440745E-05     5.827403710504790E-04
 -5.20    -2.80    -1.999197914687633E+01     3.763401165426607E-05     5.827403624967427E-04
 -5.20    -2.70    -1.999197914687633E+01     3.763401165415377E-05     5.827403557022684E-04
 -5.20    -2.60    -1.999197914687633E+01     3.763401165406457E-05     5.827403503052258E-04
 -5.20    -2.50    -1.999197914687633E+01     3.763401165399371E-05     5.827403460182024E-04
 -5.20    -2.40    -1.999197914687633E+01     3.763401165393743E-05     5.827403426128985E-04
 -5.20    -2.30    -1.999197914687633E+01     3.763401165389272E-05     5.827403399079697E-04
 -5.20    -2.20    -1.999197914687633E+01     3.763401165385721E-05     5.827403377593683E-04
 -5.20    -2.10    -1.999197914687633E+01     3.763401165382900E-05     5.827403360526735E-04
 -5.20    -2.00    -1.999197914687633E+01     3.763401165380659E-05     5.827403346969977E-04
 -5.20    -1.90    -1.999197914687633E+01     3.763401165378879E-05     5.827403336201460E-04
 -5.20    -1.80    -1.999197914687633E+01     3.763401165377466E-05     5.827403327647724E-04
 -5.20    -1.70    -1.999197914687633E+01     3.763401165376343E-05     5.827403320853251E-04
 -5.20    -1.60    -1.999197914687633E+01     3.763401165375451E-05     5.827403315456208E-04
 -5.20    -1.50    -1.999197914687633E+01     3.763401165374742E-05     5.827403311169184E-04
 -5.20    -1.40    -1.999197914687633E+01     3.763401165374179E-05     5.827403307763880E-04
 -5.20    -1.30    -1.999197914687633E+01     3.763401165373732E-05     5.827403305058951E-04
 -5.20    -1.20    -1.999197914687633E+01     3.763401165373377E-05     5.827403302910350E-04
 -5.20    -1.10    -1.999197914687633E+01     3.763401165373095E-05     5.827403301203655E-04
 -5.20    -1.00    -1.999197914687633E+01     3.763401165372871E-05     5.827403299847979E-04
 -5.20    -0.90    -1.999197914687633E+01     3.763401165372693E-05     5.827403298771128E-04
 -5.20    -0.80    -1.999197914687633E+01     3.763401165372552E-05     5.827403297915754E-04
 -5.20    -0.70    -1.999197914687633E+01     3.763401165372439E-05     5.827403297236307E-04
 -5.20    -0.60    -1.999197914687633E+01     3.763401165372350E-05     5.827403296696603E-04
 -5.20    -0.50    -1.999197914687633E+01     3.763401165372279E-05     5.827403296267901E-04
 -5.20    -0.40    -1.999197914687633E+01     3.763401165372223E-05     5.827403295927370E-04
 -5.20    -0.30    -1.999197914687633E+01     3.763401165372178E-05     5.827403295656877E-04
 -5.20    -0.20    -1.999197914687633E+01     3.763401165372143E-05     5.827403295442017E-04
 -5.20    -0.10    -1.999197914687633E+01     3.763401165372115E-05     5.827403295271347E-04
 -5.20     0.00    -1.999197914687633E+01     3.763401165372092E-05     5.827403295135780E-04
 -5.20     0.10    -5.414656193635188E+00     3.773424312344416E-05     3.699611988095393E-04
 -5.20     0.20    -4.751850791736514E+00     3.928871653834815E-05     1.925104105548235E-04
 -5.20     0.30    -4.318127154659670E+00     4.323402832328892E-05     1.133203992662163E-04
 -5.20     0.40    -3.962597472852837E+00     5.085052894240161E-05     7.469086204786457E-05
 -5.20     0.50    -3.649022022168674E+00     6.382133772881709E-05     5.385759164514125E-05
 -5.20     0.60    -3.362506335999005E+00     8.430094497282841E-05     4.140945904592976E-05
 -5.20     0.70    -3.095281088251661E+00     1.150034309155289E-04     3.322516448098028E-05
 -5.20     0.80    -2.842677113841136E+00     1.593042496665013E-04     2.739227053102626E-05
 -5.20     0.90    -2.601613325684907E+00     2.213573063437994E-04     2.296948383942966E-05
 -5.20     1.00    -2.369916867480751E+00     3.062325455260762E-04     1.946421229811091E-05
 -5.20     1.10    -2.145979013653273E+00     4.200786972410755E-04     1.660127849368088E-05
 -5.20     1.20    -1.928566481157634E+00     5.703099625695333E-04     1.421618125726522E-05
 -5.20     1.30    -1.716707382787267E+00     7.658214912556760E-04     1.220344592351485E-05
 -5.20     1.40    -1.509620079560027E+00     1.017285898992780E-03     1.049086538566747E-05
 -5.20     1.50    -1.306664948366676E+00     1.337450767970805E-03     9.025971412301643E-06
 -5.20     1.60    -1.107312573231663E+00     1.741488022726445E-03     7.768842754223353E-06
 -5.20     1.70    -9.111199296399627E-01     2.247431807258683E-03     6.687816280399082E-06
 -5.20     1.80    -7.177129179552597E-01     2.876680366605138E-03     5.757143277048849E-06
 -5.20     1.90    -5.267737559057339E-01     3.654582101875433E-03     4.955421031980986E-06
 -5.20     2.00    -3.380305905426914E-01     4.611122044495448E-03     4.264576534085796E-06
 -5.10   -12.60    -1.987968045275542E+01     4.112603656497973E-05     2.156042172678901E-01
 -5.10   -12.50    -1.987968045275542E+01     4.040870521496634E-05     1.714805206079668E-01
 -5.10   -12.40    -1.987968045275542E+01     3.983890866999781E-05     1.364318225305802E-01
 -5.10   -12.30    -1.987968045275542E+01     3.938630318628096E-05     1.085916520573854E-01
 -5.10   -12.20    -1.987968045275542E+01     3.902678587137362E-05     8.647741859098919E-02
 -5.10   -12.10    -1.987968045275542E+01     3.874121111727047E-05     6.891145855934634E-02
 -5.10   -12.00    -1.987968045275542E+01     3.851437102696189E-05     5.495832053617419E-02
 -5.10   -11.90    -1.987968045275542E+01     3.833418553846238E-05     4.387494904136360E-02
 -5.10   -11.80    -1.987968045275542E+01     3.819105911745963E-05     3.507111412709726E-02
 -5.10   -11.70    -1.987968045275542E+01     3.807736976012211E-05     2.807797948084398E-02
 -5.10   -11.60    -1.987968045275542E+01     3.798706309360127E-05     2.252313518209650E-02
 -5.10   -11.50    -1.987968045275542E+01     3.791532995859992E-05     1.811076551610417E-02
 -5.10   -11.40    -1.987968045275542E+01     3.785835030410308E-05     1.460589570836551E-02
 -5.10   -11.30    -1.987968045275542E+01     3.781308975573139E-05     1.182187866104603E-02
 -5.10   -11.20    -1.987968045275542E+01     3.777713802424066E-05     9.610455314406408E-03
 -5.10   -11.10    -1.987968045275542E+01     3.774858054883034E-05     7.853859311242124E-03
 -5.10   -11.00    -1.987968045275542E+01     3.772589653979948E-05     6.458545508924909E-03
 -5.10   -10.90    -1.987968045275542E+01     3.770787799094953E-05     5.350208359443849E-03
 -5.10   -10.80    -1.987968045275542E+01     3.769356534884926E-05     4.469824868017216E-03
 -5.10   -10.70    -1.987968045275542E+01     3.768219641311550E-05     3.770511403391888E-03
 -5.10   -10.60    -1.987968045275542E+01     3.767316574646342E-05     3.215026973517140E-03
 -5.10   -10.50    -1.987968045275542E+01     3.766599243296329E-05     2.773790006917907E-03
 -5.10   -10.40    -1.987968045275542E+01     3.766029446751360E-05     2.423303026144042E-03
 -5.10   -10.30    -1.987968045275542E+01     3.765576841267644E-05     2.144901321412093E-03
 -5.10   -10.20    -1.987968045275542E+01     3.765217323952736E-05     1.923758986748131E-03
 -5.10   -10.10    -1.987968045275542E+01     3.764931749198633E-05     1.748099386431703E-03
 -5.10   -10.00    -1.987968045275542E+01     3.764704909108324E-05     1.608568006199981E-03
 -5.10    -9.90    -1.987968045275542E+01     3.764524723619825E-05     1.497734291251875E-03
 -5.10    -9.80    -1.987968045275542E+01     3.764381597198822E-05     1.409695942109212E-03
 -5.10    -9.70    -1.987968045275542E+01     3.764267907841485E-05     1.339764595646679E-03
 -5.10    -9.60    -1.987968045275542E+01     3.764177601174964E-05     1.284216152659204E-03
 -5.10    -9.50    -1.987968045275542E+01     3.764105868039962E-05     1.240092455999281E-03
 -5.10    -9.40    -1.987968045275542E+01     3.764048888385466E-05     1.205043757921894E-03
 -5.10    -9.30    -1.987968045275542E+01     3.764003627837094E-05     1.177203587448699E-03
 -5.10    -9.20    -1.987968045275542E+01     3.763967676105603E-05     1.155089353982303E-03
 -5.10    -9.10    -1.987968045275542E+01     3.763939118630193E-05     1.137523393950660E-03
 -5.10    -9.00    -1.987968045275542E+01     3.763916434621162E-05     1.123570255927488E-03
 -5.10    -8.90    -1.987968045275542E+01     3.763898416072312E-05     1.112486884432678E-03
 -5.10    -8.80    -1.987968045275542E+01     3.763884103430212E-05     1.103683049518411E-03
 -5.10    -8.70    -1.987968045275542E+01     3.763872734494478E-05     1.096689914872158E-03
 -5.10    -8.60    -1.987968045275542E+01     3.763863703827826E-05     1.091135070573411E-03
 -5.10    -8.50    -1.987968045275542E+01     3.763856530514326E-05     1.086722700907418E-03
 -5.10    -8.40    -1.987968045275542E+01     3.763850832548876E-05     1.083217831099680E-03
 -5.10    -8.30    -1.987968045275542E+01     3.763846306494039E-05     1.080433814052360E-03
 -5.10    -8.20    -1.987968045275542E+01     3.763842711320890E-05     1.078222390705721E-03
 -5.10    -8.10    -1.987968045275542E+01     3.763839855573349E-05     1.076465794702556E-03
 -5.10    -8.00    -1.987968045275542E+01     3.763837587172446E-05     1.075070480900239E-03
 -5.10    -7.90    -1.987968045275542E+01     3.763835785317561E-05     1.073962143750758E-03
 -5.10    -7.80    -1.987968045275542E+01     3.763834354053351E-05     1.073081760259331E-03
 -5.10    -7.70    -1.987968045275542E+01     3.763833217159777E-05     1.072382446794706E-03
 -5.10    -7.60    -1.987968045275542E+01     3.763832314093112E-05     1.071826962364831E-03
 -5.10    -7.50    -1.987968045275542E+01     3.763831596761762E-05     1.071385725398232E-03
 -5.10    -7.40    -1.987968045275542E+01     3.763831026965217E-05     1.071035238417458E-03
 -5.10    -7.30    -1.987968045275542E+01     3.763830574359733E-05     1.070756836712726E-03
 -5.10    -7.20    -1.987968045275542E+01     3.763830214842418E-05     1.070535694378062E-03
 -5.10    -7.10    -1.987968045275542E+01     3.763829929267664E-05     1.070360034777746E-03
 -5.10    -7.00    -1.987968045275542E+01     3.763829702427574E-05     1.070220503397514E-03
 -5.10    -6.90    -1.987968045275542E+01     3.763829522242086E-05     1.070109669682566E-03
 -5.10    -6.80    -1.987968045275542E+01     3.763829379115665E-05     1.070021631333423E-03
 -5.10    -6.70    -1.987968045275542E+01     3.763829265426307E-05     1.069951699986961E-03
 -5.10    -6.60    -1.987968045275542E+01     3.763829175119640E-05     1.069896151543973E-03
 -5.10    -6.50    -1.987968045275542E+01     3.763829103386506E-05     1.069852027847313E-03
 -5.10    -6.40    -1.987968045275542E+01     3.763829046406851E-05     1.069816979149236E-03
 -5.10    -6.30    -1.987968045275542E+01     3.763829001146303E-05     1.069789138978763E-03
 -5.10    -6.20    -1.987968045275542E+01     3.763828965194571E-05     1.069767024745296E-03
 -5.10    -6.10    -1.987968045275542E+01     3.763828936637096E-05     1.069749458785265E-03
 -5.10    -6.00    -1.987968045275542E+01     3.763828913953087E-05     1.069735505647242E-03
 -5.10    -5.90    -1.987968045275542E+01     3.763828895934538E-05     1.069724422275747E-03
 -5.10    -5.80    -1.987968045275542E+01     3.763828881621896E-05     1.069715618440833E-03
 -5.10    -5.70    -1.987968045275542E+01     3.763828870252960E-05     1.069708625306186E-03
 -5.10    -5.60    -1.987968045275542E+01     3.763828861222293E-05     1.069703070461888E-03
 -5.10    -5.50    -1.987968045275542E+01     3.763828854048980E-05     1.069698658092222E-03
 -5.10    -5.40    -1.987968045275542E+01     3.763828848351015E-05     1.069695153222414E-03
 -5.10    -5.30    -1.987968045275542E+01     3.763828843824960E-05     1.069692369205366E-03
 -5.10    -5.20    -1.987968045275542E+01     3.763828840229787E-05     1.069690157782020E-03
 -5.10    -5.10    -1.987968045275542E+01     3.763828837374039E-05     1.069688401186017E-03
 -5.10    -5.00    -1.987968045275542E+01     3.763828835105638E-05     1.069687005872214E-03
 -5.10    -4.90    -1.987968045275542E+01     3.763828833303783E-05     1.069685897535065E-03
 -5.10    -4.80    -1.987968045275542E+01     3.763828831872519E-05     1.069685017151573E-03
 -5.10    -4.70    -1.987968045275542E+01     3.763828830735625E-05     1.069684317838109E-03
 -5.10    -4.60    -1.987968045275542E+01     3.763828829832559E-05     1.069683762353679E-03
 -5.10    -4.50    -1.987968045275542E+01     3.763828829115228E-05     1.069683321116712E-03
 -5.10    -4.40    -1.987968045275542E+01     3.763828828545431E-05     1.069682970629732E-03
 -5.10    -4.30    -1.987968045275542E+01     3.763828828092826E-05     1.069682692228027E-03
 -5.10    -4.20    -1.987968045275542E+01     3.763828827733308E-05     1.069682471085692E-03
 -5.10    -4.10    -1.987968045275542E+01     3.763828827447734E-05     1.069682295426092E-03
 -5.10    -4.00    -1.987968045275542E+01     3.763828827220893E-05     1.069682155894712E-03
 -5.10    -3.90    -1.987968045275542E+01     3.763828827040708E-05     1.069682045060997E-03
 -5.10    -3.80    -1.987968045275542E+01     3.763828826897582E-05     1.069681957022648E-03
 -5.10    -3.70    -1.987968045275542E+01     3.763828826783892E-05     1.069681887091301E-03
 -5.10    -3.60    -1.987968045275542E+01     3.763828826693586E-05     1.069681831542858E-03
 -5.10    -3.50    -1.987968045275542E+01     3.763828826621852E-05     1.069681787419161E-03
 -5.10    -3.40    -1.987968045275542E+01     3.763828826564872E-05     1.069681752370463E-03
 -5.10    -3.30    -1.987968045275542E+01     3.763828826519612E-05     1.069681724530293E-03
 -5.10    -3.20    -1.987968045275542E+01     3.763828826483660E-05     1.069681702416059E-03
 -5.10    -3.10    -1.987968045275542E+01     3.763828826455102E-05     1.069681684850099E-03
 -5.10    -3.00    -1.987968045275542E+01     3.763828826432419E-05     1.069681670896961E-03
 -5.10    -2.90    -1.987968045275542E+01     3.763828826414400E-05     1.069681659813590E-03
 -5.10    -2.80    -1.987968045275542E+01     3.763828826400087E-05     1.069681651009755E-03
 -5.10    -2.70    -1.987968045275542E+01     3.763828826388719E-05     1.069681644016620E-03
 -5.10    -2.60    -1.987968045275542E+01     3.763828826379688E-05     1.069681638461776E-03
 -5.10    -2.50    -1.987968045275542E+01     3.763828826372515E-05     1.069681634049406E-03
 -5.10    -2.40    -1.987968045275542E+01     3.763828826366817E-05     1.069681630544537E-03
 -5.10    -2.30    -1.987968045275542E+01     3.763828826362291E-05     1.069681627760519E-03
 -5.10    -2.20    -1.987968045275542E+01     3.763828826358695E-05     1.069681625549096E-03
 -5.10    -2.10    -1.987968045275542E+01     3.763828826355840E-05     1.069681623792500E-03
 -5.10    -2.00    -1.987968045275542E+01     3.763828826353572E-05     1.069681622397186E-03
 -5.10    -1.90    -1.987968045275542E+01     3.763828826351769E-05     1.069681621288849E-03
 -5.10    -1.80    -1.987968045275542E+01     3.763828826350338E-05     1.069681620408466E-03
